,date,author,twitter_name,text,number_of_likes,number_of_retweets
122,2022-10-09 15:06:58+00:00,Julián Vásquez 🥭,JulianVasCas,"Reemplazar los ingresos del petróleo por turismo. Suena sencillo, y seguramente despierta aplauzos entre ambientalistas del Rosario y de la Javeriana.

Pero no es real. Es demagogia pura.
Y la demagogia siempre, siempre, termina convertida en pobreza. https://t.co/Dg1j0YF2zc",42,13
123,2022-10-09 15:03:45+00:00,Rocio Muñoz,rociomunoza,"@leoromero72 @ruanoketty1 @fecode 😂🤣🤣😅🤣🤣🤣 estos son los riquillos, que tienen a us hijos en la javeriana ...",0,0
124,2022-10-09 15:03:22+00:00,Daniel A. Monroy C,DaniAlejandroM,Con las multas a mal parqueados eternos de la Javeriana Carrera Séptima se paga una línea de metro. https://t.co/mSlqn9X3pJ,13,1
125,2022-10-09 15:02:30+00:00,Billy Tontony,billytontony,@RicciuP El acento rolo - gomelo del externado es más marcado que el de la javeriana.,4,0
126,2022-10-09 15:00:42+00:00,Jhony Ramírez,jramirezjunco,"De los gomelos desclasados hacia arriba (Javeriana) a los gomelos desclasados hacia abajo (Externado), ahora llegan los chirris/""gomelos""  ""revolucionarios . Basta. No den más grima. https://t.co/oOwVHm72lS",6,0
127,2022-10-09 14:58:58+00:00,ⒶⓁⒺⓍⒶ,alexarm95,"Qué cringe me dan esos videos de ""Cuánto cuesta tu outfit"", especialmente cuando veo que son de la javeriana 🙃🙃🙃",7,0
128,2022-10-09 14:56:16+00:00,luisa 🇨🇴,7_ringz,me da risa porque habla más gomelo que los de la Javeriana https://t.co/6FYFMKevE3,4,0
129,2022-10-09 14:54:41+00:00,oscar ovalle,ovalle2707,@piedrahitangela La javeriana vs externado.... https://t.co/vGP4wbevlb,1,0
130,2022-10-09 14:54:23+00:00,REDENEF COL,redenef,"X simposio de postgrado de Nefrología José María Mora. Abordaje multidisciplinar de las enfermedades sistémicas que afectan al riñón.
28 octubre 2022
Bogotá D.C. @ Pontificia Universidad Javeriana https://t.co/Nx14GBPCSM",0,0
131,2022-10-09 14:47:38+00:00,Juliana💌,lopezmjuliana,"ngl lo más chistoso del video de la javeriana es ver a todos los gomelos de las diferentes privadas de bog tirarse entre sí xra ver cual es menos gomelo jsjsjs, menos mal yo ya me salí del antro llamado opression olympics",3,0
132,2022-10-09 14:42:56+00:00,Laura Puello,laurapuellov,Este video me dio más cringe que el de la Javeriana🙃🙃🙃 https://t.co/5UUxecadzt,0,0
133,2022-10-09 14:41:50+00:00,Juan Camilo Robayo,Joanmilo,"@RoiDamian @UExternado No es mala leche, es sencillo... No saber el valor de las prendas no es reflejo de humildad, es reflejo de un privilegio social, efecto mami y papi pagan... Se rescata del video de la Javeriana que aunque fuera costosa la ropa los pelados sabían el costo.",0,0
134,2022-10-09 14:41:50+00:00,Moon Child⁷,tariavam,"Perdón por no haber podido entrar a una universidad a los 16, profe, es que me tocó trabajar. No me voy a poner a explicar lo clasista de ese comentario. Y la vaina de siempre rebajar otras U, el Externado que deje el trauma con la Javeriana. ¿Pelea de inválidos o qué?",0,0
135,2022-10-09 14:41:30+00:00,Lenguas muertas 𓆙,Mariana3am,"Si me paran en la Javeriana para preguntarme por el outfit se sorprenderían de lo bien que me visto a punta de emprendimientos de ig, todo colombiano, cero marcas y con tan poco presupuesto. Lo que es el buen gusto.",3,0
136,2022-10-09 14:40:10+00:00,Andrés Salazar Ávila,afsa2105,"@Apolita92 Esa discusión es chévere porque hay muchas clases medias. Depende con quién se compare. Si es Rosario, Andes, Javeriana, la universidad es mucho más diversa y más clase media, pero me cambia la percepción si se contrasta con La Salle, Santoto, Libre, Central o Tadeo.",0,0
137,2022-10-09 14:35:12+00:00,papa rellena,brafarafoo,No sé si es peor el video de la javeriana por su nivel estrato económico o los de la externado por su nivel estrato económico y su falta de gracia,2,0
138,2022-10-09 14:31:20+00:00,Juanfe,juanfexcape,"@UExternado Creo q me dio mas vergüenza este q el de la javeriana, videos q sobran y esto.",0,0
139,2022-10-09 14:27:28+00:00,Carlos von Deleuze,DeleuzeKarl,"Encuentro entre una javeriana y un externadista, Bogota, parque de la 93. Circa 2022. https://t.co/DwSkVM2E5U",3,0
140,2022-10-09 14:16:55+00:00,nats,imdatvvitch,Esto está más ridículo que el video de la Javeriana https://t.co/qrbjLSLsFS,4,0
141,2022-10-09 14:13:04+00:00,Juan Carlo,juancarlomds,"A este Comunicador Social y Periodista, la Universidad Javeriana ‘le pasó por encima’… ni para poner las tildes da. https://t.co/aSfGtsyl4J",0,0
142,2022-10-09 14:04:49+00:00,.,GonoPiruco,"Si tienen la oportunidad de estudiar en la Javeriana o en el Externado, desaprovéchenla. 

Buenos días.",7,0
143,2022-10-09 14:03:36+00:00,Mena,laxmurcias98,Saben que fue peor que el vídeo de la javeriana ? El del externado,3,0
144,2022-10-09 14:01:04+00:00,Carlos Garzón,elflacogarzon,POV me entrevistan en el trend de la Javeriana: https://t.co/Oo58o4j5ic,9,0
145,2022-10-09 14:00:02+00:00,La Kalle 96.9 FM,LaKalle,"#Viral | Video: estudiantes de la Universidad Javeriana presumen millonarios 'outfits'; revelan precios
https://t.co/xh9IuWNEfc",0,0
146,2022-10-09 13:57:02+00:00,Juancho Parada,juanchoparada,"Resumen de los videos entre la Javeriana y el Externado. Espero con ansias uno de la Nacional, solo para echarle más sal a la herida. https://t.co/rHG1vqWVG3",5,1
147,2022-10-09 13:44:17+00:00,Marrrr ía,amar_telada,@gabsbunny18 Cual es el video de la javeriana?,1,0
148,2022-10-09 13:33:10+00:00,veneno,v3nenosa19,"casi nunca me fijo en las tendencias de Colombia, pero me pude reír con eso de que la barbie costeña se parece al Churo Díaz con tetas y con el vídeo del externado intentando desmentir a la javeriana, pero les salió re pailas",2,0
149,2022-10-09 13:26:46+00:00,Paola Florez,pioflorez,"@SoyIanDC @paisachiviada_ @UExternado 1) El video original no fue institucional, 2) En la Javeriana existe una politica de ""en todo amar y servir"" para toda la comunidad universitaria, 3) ¿Que opina que aquí se muestre a gente fumando, tomando energizantes y afirmando que no duerme hace 3 dias? Eso es valioso?",7,1
150,2022-10-09 13:25:50+00:00,Cristian Posada,Deneb_Algedi_,"@GabrielSoren8 @FelipeOrjuelaR Y la Javeriana, ICESI, Univalle, Los Andes, Sergio Arboleda",0,0
151,2022-10-09 13:21:45+00:00,Julián Alfredo Rojas,JulinAlfredoRo2,"@PelosNecios1312 @MainXimenezx @UExternado No blanqueo eso que dices, pues si miras el contexto, el man comento ""retrasados javeriana"" basado en el famoso video que salió esta semana, en donde un man le pregunto a 3 pelaos cuanto valia su outfit. Es distinto a cancherear uno mismo con la ropa, lo cual me parece rídiculo.",3,0
152,2022-10-09 13:11:50+00:00,🇨🇴ʚïɞ ¡Yo opino! ʚïɞ🇨🇱,GigiMtn,"@linam_89 @IvonneMilenaGo Si ud es tan ilusa como para creer en Robbin Hood, es su problema, no sólo en la Javeriana o en el Liceo francés conocí gente q se burlaba de q sus ""nanas"" pagaban más impuestos q ellos. Los de las derechas de verdad,  los q tenían dinero, propiedades hasta en el exterior.",0,0
153,2022-10-09 13:11:47+00:00,Jersson Andrés González Ortiz,JerssonAndrsGo1,Cómo que les fue peor que a los de la Javeriana por esos comentarios https://t.co/KrNDbtnL28,0,0
154,2022-10-09 13:08:02+00:00,Paola Florez,pioflorez,"@AnaMaCH13 @teurgista @UExternado De acuerdo, la Javeriana no necesita acudir a eso, con su excelencia académica es suficiente. Y pues el ""en todo amar y servir"" seguro no le cabe a todos, que hacemos",0,0
155,2022-10-09 13:04:44+00:00,Rocío León Leyva,leeraperiodista,"disolver el diptongo, y para disolver el diptongo, el hiato, hay que marcar la tilde). 
Gonzalo Araújo Muñóz 
Politólogo Relacionista Internacional 
Pontificia Universidad  Católica Javeriana. https://t.co/bk1ipKqSk6",0,0
156,2022-10-09 13:04:35+00:00,Adlai Stevenson Samper,AdlaiSteven,Las chicas del Externado y la Javeriana en un encuentro de alta densidad académica. https://t.co/mKAcyEeTWQ,1,0
157,2022-10-09 12:58:00+00:00,sebastián,troblostormo,Después de ver Zack Snyder's Javeriana vs. Externado https://t.co/Yln8tu3FiA,395,23
158,2022-10-09 12:56:06+00:00,Rocío León Leyva,leeraperiodista,"Por: Gonzalo Araújo Muñoz
Politólogo Relacionista Internacional 
Pontificia Universidad  Católica Javeriana
gonzaloaraujo@cable.net.co

Parece extraño que los medios de comunicación no reivindiquemos más los centenarios de natalicio y muerte de algún importante prócer de la",0,0
159,2022-10-09 12:52:25+00:00,Adriana Rudling,AdrianaRudling,@Sebas_Luna @UExternado Les faltó decir que no se olviden de la Javeriana profunda.,3,0
160,2022-10-09 12:49:53+00:00,Juan Pablo Páez Moreno,JuanPabloPezMo1,"@MonicaMaria__ @UExternado Jajajaja, pero está muy buena la puya para la Javeriana jajaja",0,0
161,2022-10-09 12:49:28+00:00,Viviana Davila,Viviana20008560,@Roa_dice El de la Javeriana tiene como 500.000 visualizaciones y está ganando plata... Los del Externado le gastan video institucional para que siga facturando 🤣🤣🤣,13,0
162,2022-10-09 12:47:27+00:00,Johan Estiff Aldana,EstiffJohan,"@UExternado A parte de las malas actuaciones , que terrible la chica que dice llevar tres dias a punta de cigarrillo y energizante , al menos los de la javeriana son pelaos en su tiempo de ocio , esto respaldado por la propia universidad da es pena ajena",0,0
163,2022-10-09 12:43:43+00:00,G a b s,_pandastronauta,Al menos la Javeriana sí tiene buenos actores https://t.co/7lk39w2GPu,1,0
164,2022-10-09 12:42:06+00:00,Andres B ,afbaronp,Es aun mas tonto que el de la Javeriana. https://t.co/mQoRcKRtoi,0,0
165,2022-10-09 12:37:42+00:00,Jorge Emmanuel Méndez Saldaña,MendezSaldanaJE,"Institución rebajada a no sólo humillar a los estudiantes de la javeriana, sino a los propios a través de una actuación merecedora de «peor actuación del año» 😂 https://t.co/LyjOVnmFml",1,0
166,2022-10-09 12:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Con pequeños cajones móviles y un compuesto orgánico fácil de producir, dos profesores javerianos buscan potenciar la agricultura urbana en Bogotá y en toda Colombia. https://t.co/UtpHYO8INP https://t.co/4jjpcie0KZ",5,1
167,2022-10-09 12:24:16+00:00,Echeverry Ramirez MD,mateoeer,@kijurie Viste el vídeo hecho en la Javeriana que inicio todo esto?,0,0
168,2022-10-09 12:21:11+00:00,𝑪𝒂𝒎𝒊𝒍𝒆🦇🎃,PelosNecios1312,"Las universidades privadas de Colombia están compitiendo a ver cuál es la más excluyente. Hasta ahora va ganando la Javeriana, pero el Externado por poco y la alcanza.

""El valor de lo que son como personas"" https://t.co/sdQH5vV7LG",1,0
169,2022-10-09 12:18:11+00:00,Santiago F,seed3407,Increíble los videos del externado y la javeriana,0,0
170,2022-10-09 12:14:35+00:00,Jorge 👀,tintomatico,"Entonces sí había concierto de Daddy Yankee, estarán de acuerdo conmigo en que los vídeos de los gomelos de la Javeriana y los sobreactuados del externado quedan borrados con este grupo de reguetoneros 🙂..
Con los buenos días ☀️ https://t.co/IT9iF2u5xX",3,0
171,2022-10-09 12:07:20+00:00,Alejandro Ramirez,Alejorami65,"Cuando veo esta tendencia de la Javeriana y el externado entiende uno porque las universidades colombianas sacan tan malos resultados en las pruebas saber pro y los Ranking internacionales, la degradación de la educación superior colombiana",0,0
172,2022-10-09 12:06:58+00:00,Juan C Rodríguez,JKarlos1984,@beagonzzal ¿Estudias en la Javeriana?,0,0
173,2022-10-09 12:03:13+00:00,Sabina Sabines,sabina_sabines,La Javeriana y el Externado https://t.co/7z91o9C04k,1,0
174,2022-10-09 12:02:09+00:00,Solemio,pedroza2701,No crítico a ningún estudiante del externado ni la javeriana porque todos en algún momento de nuestras vidas nos hemos comportado como unos verdaderos imbéciles.,19,1
175,2022-10-09 12:01:42+00:00,1Uno+1Uno=2Dos,MathColAvan,"Esos gomelos del Externado si están muy chanda, me quedo con los de la Javeriana 🤣 https://t.co/WHM2GsQqSw",1,0
176,2022-10-09 11:59:40+00:00,Felipe Cubillos,le_pips_herbes,"Ay no jajajaja

Patéticos. Igual que los de la Javeriana. Qué necesidad?🤣 https://t.co/K6gerrLon5",1,0
177,2022-10-09 10:23:23+00:00,♡ isis chan ♡,morita6669,Lo de los outfits de la javeriana solo nos dejó una cosa; que el dinero no compra el tener clase y buen gusto.,19,5
178,2022-10-09 08:46:54+00:00,Fernando Castro Salas,FerCastroSalas,"@MyrRodrig @darcyquinnr @SergioDQuirogaG Como la de Petro en la Javeriana, no terminó la maestría, de quedó apenas con el pregrado!",0,0
179,2022-10-09 08:34:09+00:00,LauraSad,bylauradaniela,"@UExternado Mmm me quedo con el video de los de la javeriana, este muy peye 😂😂",0,0
180,2022-10-09 07:31:31+00:00,Myrian Medina Rodrig,MyrRodrig,@darcyquinnr @SergioDQuirogaG Ahora va a decir que es culpa de Petro. Haga la tesis de nuevo en la javeriana a ver si la pasa. Jijiji,1,0
181,2022-10-09 07:15:07+00:00,𝓜𝓪𝓻𝓲𝓽𝓮𝓻𝓻𝓪𝓷𝓮𝓪,MzHakspiel,"Que pésimo momento, y además que vergüenza, estudiar en la Javeriana en este momento jaja.",0,0
182,2022-10-09 06:34:48+00:00,Orlando Guerra,orlandoguerra89,"- Imposible superar el video tan ridiculo de los mansitos de la javeriana
- @UExternado hold my beer https://t.co/AbFqvzk3hd",2,0
183,2022-10-09 06:32:39+00:00,Natalia L.,lanastynat,"@Babblebitchh Bueno pero eso debió cambiar de un tanto para acá o no sé. También quizás haga parte de tu experiencia personal con la U. A mi en la Javeriana no me fue muy bien en ese aspecto. 
Yo era prácticamente la única que trabajaba el la facultad para pagar mis estudios y les costaba ...",0,0
184,2022-10-09 06:21:58+00:00,Don Víctor,ViticorCarranza,@nathvallejo @AABenedetti Ese man le cascaba a la mujer qué estudiaba ciencia política la Javeriana. La pobre llegaba con gafas negras y ya se sabía que la había atendido,6,2
185,2022-10-09 06:18:40+00:00,Andrés ,elandresj,Los de la javeriana siempre se superan JAJAJAJAJAJA https://t.co/IjkWB9Dr8f,0,0
186,2022-10-09 06:01:03+00:00,Kienyke,kienyke,#Bogotá🏙 | El ‘trend’ de los estudiantes de la Javeriana sobre el costo de sus atuendos no fue muy bien recibido. https://t.co/mdpTyIotwg,0,0
187,2022-10-09 05:46:12+00:00,Andrés Vargas,AVargasDel,"Quiero pedir perdón en nombre de toda Colombia a Daddy Yankee porque la gente que subió a la tarima a bailar no nos representa (fijo eran los rolos del tiktok de la Javeriana o sus familiares) se movía más un garbanzo en una escupa.

Me hubieran subido a mi. 

Bai.",3,0
188,2022-10-09 05:45:25+00:00,🎃 Sofi lvs Juli 🎃,soflovescinema,"nea esos oufits de la Javeriana que, con lo que vale una chaqueta yo me compro una casa 🤨",1,0
189,2022-10-09 05:44:25+00:00,Daniel Crow,DCrowCO,Al menos el video de los amigues de la Javeriana era auténtico en su superficialidad https://t.co/mbFOnWZv3L https://t.co/hOPZmsvkW3,11,0
190,2022-10-09 05:43:52+00:00,Nats,natalialj00,"Solo bastó un video del externado, para volver a sentirme felizmente javeriana",3,0
191,2022-10-09 05:38:51+00:00,Gabriel Soren,GabrielSoren8,@Lauryss14 @johanna474 @FelipeOrjuelaR Yo he tenido malas experiencias con personas de Los Andes-Javeriana-Nacional-Antioquia-Eafit. Entonces prefiero a las personas de universidades de menos renombre. Tienen mas los pies en la tierra.,1,0
192,2022-10-09 05:35:31+00:00,ฅ⁠^⁠•⁠ﻌ⁠•⁠^⁠ฅ,_4_85_,"Por qué terminé viendo un video completo de Crush Javeriana jdmsjsmsjs 
Increíble que para ver estás cosas si me pueda concentrar 😿",0,0
193,2022-10-09 05:21:30+00:00,Teodoro,kid_pambele89,Dijo nadie nunca fuera de alguna facultad javeriana o uniandina. https://t.co/2GEcQExs9i,0,0
194,2022-10-09 05:21:12+00:00,Angie Pineda,ancapilo57,Mk uno abre tw y se entera de chismes que uno ni está buscando. Hoy tocó el de la vieja corroncha  plus el del outfit de los del externado y la javeriana jajajaj,0,0
195,2022-10-09 05:13:55+00:00,Camilo_arv 🇨🇴,Camilo_arv,"La Javeriana debería dictar clases de humildad y la Externado de actuación.
#EducaciónGratuitaYa 🇨🇴",1,0
196,2022-10-09 04:51:20+00:00,Pato Patiño Quevedo,danielpq08,Si le pregunto a esos manes cuánto cuesta el outfit me responden cómo los de la Javeriana https://t.co/pGvgZEwkFA,1,0
197,2022-10-09 04:49:27+00:00,brinquitos,nutrialeria,@UExternado El de la javeriana lo hacía un man ahí re x. Pero que una cuenta institucional haga eso?. Paila deberían echar al qué sé cráneo esta mierda tan basura.,3,0
198,2022-10-09 04:46:28+00:00,Esteban López,Malvor23,"Además, en la Javeriana hay gente muy sencilla, yo parchaba con gente que era más pobre que yo y se vestía bien, sin necesidad de tanto. 

Pdta: tqm Pat Primo",0,0
199,2022-10-09 04:36:25+00:00,Le Mamasite,LeMamasite,"¡Dios! Que pelaos más vacíos y superficiales. ¡Lo que les falta por vivir! Cuando estén más grandes van a entender que estas cosas quedan en segundo plano. 🤦🏽‍♀️ No toda la gente de la Javeriana es así, conozco personas increíbles y muy puestas en su sitio. https://t.co/0EqocbopQf",1,0
200,2022-10-09 04:31:57+00:00,David Cardona ❤️‍🔥,davidsuarez2756,Ay ya díganle a los tik tokers que las imitaciones que están haciendo del vídeo de los bobos de la Javeriana no dan risa y dan el doble de cringe porfa ya paren 😔,3,0
201,2022-10-09 04:24:36+00:00,Esteban López,Malvor23,"Cómo ex estudiante de la Javeriana, puedo decir que no todos nos vemos igual que los manes del vídeo, algunos íbamos con el mismo jean toda la semana.",6,0
202,2022-10-09 04:14:02+00:00,Juan Manuel Ortiz,JuanMan92448283,"JAVERIANA 91.9 RATIFICANDO PORQUE TIENEN AMARRADA SINTONIA TOTAL EN  BOGOTA, COMLOMBIA,  AMERICA LATINA E INCLUYENDO USA, LOS VIERNES Y SABADOS DESDE LAS 9 A 5 PM EN SU EXTRAORDINARIA. LA PRODUCION TIENE UN CONDIMENTO CARIBE, COLOMBIANO, DOMINICANO, BORICUA Y CUBANO ESPECTACULAR.",0,1
203,2022-10-09 04:09:29+00:00,María Camila Botero,cami_botero_,Por qué todos los que estudian en la Javeriana hablan exageradamente parecido?,0,0
204,2022-10-09 04:08:39+00:00,Lauryss,Lauryss14,@johanna474 @GabrielSoren8 @FelipeOrjuelaR Qué?? Sho conocí a muchos d ciencias humanas d la nacho y super sencillos. En cambio Andes y Javeriana... ave maría.,0,0
205,2022-10-09 04:08:37+00:00,Ximenanana ❤️‍🔥,Ximeeenaruiz,"Que chiste la gente de la javeriana y el externado, Lit están compitiendo por quien hace videos más cringe que el otro JSHSJSSAJSAJAJAJA https://t.co/gbDjxMHD4v",27,1
206,2022-10-09 04:06:57+00:00,kelly,kelsjmn,Ahora cuando veo cosas así sólo puedo pensar en el tiktok de la nena de la javeriana que tenía una chaqueta de esa índole y dijo que le había costado millón doscientos porque se la habían traído de usa 😭 https://t.co/QZ1WMXZdyQ,0,0
207,2022-10-09 04:06:38+00:00,Pato Yuyo,el_protestas,@UExternado el cringe es el mismo que en la Javeriana,0,0
208,2022-10-09 03:49:13+00:00,Juan Vela,JuanVelaM10,@MrDarigaan @MaoteoTheDong Ese video cogio la de fama. Ya veo el titular del pulzo: estudiante de la Unal explica sobre moda a los estudiantes mal vestidos de la javeriana.,43,0
